disno,historic,class_key,event_name,iso,origin,associ_types,ofda_response,appeal,decl,amount_aid,magni,magn_scale,lat,long,start_year,total_deaths,total_affec,total_damage,total_damadj,cpi,entry_date,last_update
3848,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),91,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,2.0,4.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3849,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),101,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,2.0,3.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3850,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),102,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,2.0,1.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3851,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),113,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,2.0,1.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3852,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),124,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,2.0,9.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3853,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),132,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,2.0,3.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3854,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),142,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,2.0,1.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3855,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),147,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,2.0,12.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3856,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),158,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,33.0,1.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3857,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),159,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,33.0,1.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3858,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),165,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,33.0,205.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3859,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),178,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,2.0,7.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3860,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),185,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,2.0,7.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3861,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),195,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,37.0,309.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3862,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),200,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,5.0,29.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3863,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),206,74,73,1,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,5.0,58.0,3292.0,5356.0,62.858459500041306,2004-08-24,2023-09-25
3864,0,nat-bio-epi-vir,Acute respiratory syndrome (SARS),211,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2003,1.0,674.0,3292.0,5356.0,62.858459500041306,2003-10-13,2023-09-25
3865,0,nat-bio-epi-bac,Anthrax,34,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2002,20.0,674.0,3292.0,5356.0,61.46318826119141,2003-07-03,2023-09-25
3866,0,nat-bio-epi-vir,Influenza,37,74,73,0,0,0,146.0,6.0,Vaccinated,38.381,13.701,2002,296.0,30878.0,3292.0,5356.0,61.46318826119141,2004-02-09,2023-09-25
3867,0,nat-bio-epi-bac,Cholera,135,74,73,0,0,0,146.0,6.0,Kph,38.381,13.701,2002,8.0,96.0,3292.0,5356.0,61.46318826119141,2005-06-22,2023-09-25
3868,0,nat-met-sto-sto,TD Caloy,147,74,73,0,0,0,146.0,6.0,Kph,38.381,13.701,2002,42.0,54631.0,3292.0,5356.0,61.46318826119141,2006-04-28,2023-09-25
3869,0,nat-met-sto-sto,TD Juan,147,74,73,0,0,0,146.0,6.0,Kph,38.381,13.701,2002,14.0,19050.0,238.0,387.0,61.46318826119141,2006-04-28,2023-09-25
3870,0,nat-met-sto-sto,TD Milenyo,147,74,73,0,0,0,146.0,6.0,Kph,38.381,13.701,2002,57.0,194472.0,3340.0,5434.0,61.46318826119141,2006-04-28,2023-09-25
3871,0,nat-hyd-flo-fla,Calvann,57,74,73,0,0,0,146.0,6.0,Km2,38.381,13.701,2002,6.0,50.0,87000.0,141548.0,61.46318826119141,2006-07-20,2023-09-25
3872,0,nat-met-sto-sto,Calvann,200,74,28,0,0,0,146.0,6.0,Kph,38.381,13.701,2002,1.0,47.0,9000.0,14643.0,61.46318826119141,2006-07-20,2023-09-25
3873,0,nat-met-sto-tor,Calvann,211,74,28,0,0,0,146.0,6.0,Kph,38.381,13.701,2002,1.0,66.0,9000.0,14643.0,61.46318826119141,2006-07-27,2023-09-25
3874,0,nat-geo-ear-gro,Calvann,91,74,28,0,0,0,146.0,6.0,Richter,38.381,13.701,2002,2.0,345000.0,500000.0,813495.0,61.46318826119141,2008-05-08,2023-09-25
3875,0,nat-cli-dro-dro,Calvann,133,74,28,0,0,0,146.0,4500.0,Km2,18.77,-104.104,2002,500.0,345000.0,200000.0,325398.0,61.46318826119141,2006-02-22,2023-09-25
3876,0,nat-cli-dro-dro,Calvann,131,74,28,0,1,1,146.0,4500.0,Km2,18.77,-104.104,2002,500.0,2829435.0,200000.0,325398.0,61.46318826119141,2006-10-26,2023-09-25
3877,0,nat-cli-dro-dro,Calvann,206,74,30,0,0,0,146.0,4500.0,Km2,18.77,-104.104,2002,79.0,1300000.0,200000.0,325398.0,61.46318826119141,2006-02-22,2023-09-25
3878,0,nat-cli-dro-dro,Calvann,185,74,30,0,0,0,146.0,4500.0,Km2,18.77,-104.104,2002,79.0,5000000.0,2300.0,3742.0,61.46318826119141,2006-02-22,2023-09-25
3879,0,nat-cli-dro-dro,Calvann,147,269,30,0,0,0,146.0,178.0,Km2,18.77,-104.104,2002,79.0,60000000.0,453.0,737.0,61.46318826119141,2006-02-22,2023-09-25
3880,0,nat-cli-dro-dro,Calvann,34,269,30,0,0,0,146.0,2200.0,Km2,18.77,-104.104,2002,79.0,60000000.0,210000.0,341668.0,61.46318826119141,2006-02-22,2023-09-25
3881,0,nat-cli-dro-dro,Calvann,118,269,30,0,0,0,146.0,560000.0,Km2,18.77,-104.104,2002,79.0,100000.0,210000.0,341668.0,61.46318826119141,2006-02-22,2023-09-25
3882,0,nat-cli-dro-dro,Calvann,91,269,30,0,0,1,146.0,560000.0,Km2,18.77,-104.104,2002,79.0,100000.0,910722.0,1481736.0,61.46318826119141,2006-02-22,2023-09-25
3883,0,nat-cli-dro-dro,Calvann,71,251,30,0,0,0,146.0,560000.0,Km2,18.77,-104.104,2002,79.0,100000.0,910722.0,1481736.0,61.46318826119141,2006-02-22,2023-09-25
3884,0,nat-cli-dro-dro,Calvann,109,251,30,0,0,0,146.0,560000.0,Km2,18.77,-104.104,2002,79.0,500000.0,910722.0,1481736.0,61.46318826119141,2006-02-22,2023-09-25
3885,0,nat-cli-dro-dro,Calvann,85,251,49,0,0,1,146.0,560000.0,Km2,18.77,-104.104,2002,79.0,300000000.0,910722.0,1481736.0,61.46318826119141,2008-01-03,2023-09-25
3886,0,nat-cli-dro-dro,Calvann,42,253,49,0,0,0,210.0,2000.0,Km2,18.77,-104.104,2002,79.0,30000.0,38000.0,61826.0,61.46318826119141,2006-02-22,2023-09-25
3887,0,nat-cli-dro-dro,Calvann,98,253,49,0,0,0,210.0,2000.0,Km2,18.77,-104.104,2002,79.0,650000.0,38000.0,61826.0,61.46318826119141,2008-01-03,2023-09-25
3888,0,nat-cli-dro-dro,Calvann,164,253,49,0,0,0,107.0,659.0,Km2,18.77,-104.104,2002,79.0,284000.0,2000000.0,3253980.0,61.46318826119141,2006-02-22,2023-09-25
3889,0,nat-cli-dro-dro,Calvann,70,253,49,0,1,0,107.0,659.0,Km2,18.77,-104.104,2002,79.0,900000.0,2000000.0,3253980.0,61.46318826119141,2006-02-22,2023-09-25
3890,0,nat-cli-dro-dro,Calvann,34,74,85,0,0,0,107.0,659.0,Km2,18.77,-104.104,2002,79.0,900000.0,2000000.0,3253980.0,61.46318826119141,2006-02-22,2023-09-25
3891,0,nat-cli-dro-dro,Calvann,25,74,85,0,0,1,107.0,0.0,Km2,18.77,-104.104,2002,79.0,600000.0,2000000.0,3253980.0,61.46318826119141,2006-02-22,2023-09-25
3892,0,nat-cli-dro-dro,Calvann,9,74,85,0,0,0,107.0,0.0,Km2,18.77,-104.104,2002,79.0,600000.0,2000000.0,3253980.0,61.46318826119141,2006-03-08,2023-09-25
3893,0,nat-cli-dro-dro,Calvann,116,112,28,0,0,0,107.0,0.0,Km2,18.77,-104.104,2002,79.0,600000.0,3300000.0,5369067.0,61.46318826119141,2006-02-22,2023-09-25
3894,0,nat-cli-dro-dro,Calvann,80,112,49,0,0,1,107.0,128.0,Km2,18.77,-104.104,2002,79.0,220000.0,3300000.0,5369067.0,61.46318826119141,2006-02-22,2023-09-25
3895,0,nat-cli-dro-dro,Calvann,146,112,49,0,0,0,107.0,0.0,Km2,18.77,-104.104,2002,79.0,21500.0,3300000.0,5369067.0,61.46318826119141,2006-02-22,2023-09-25
3896,0,nat-cli-dro-dro,Calvann,197,112,49,0,0,0,107.0,0.0,Km2,18.77,-104.104,2002,79.0,655000.0,3300000.0,5369067.0,61.46318826119141,2006-02-22,2023-09-25
3897,0,nat-cli-dro-dro,Calvann,200,112,73,0,0,0,107.0,0.0,Km2,18.77,-104.104,2002,1.0,3660000.0,3300000.0,5369067.0,61.46318826119141,2006-03-08,2023-09-25
3898,0,nat-cli-dro-dro,Calvann,34,112,73,0,0,0,107.0,0.0,Km2,18.77,-104.104,2002,1.0,3660000.0,1210000.0,1968658.0,61.46318826119141,2006-07-27,2023-09-25
3899,0,nat-hyd-flo-riv,Calvann,14,112,73,0,0,0,107.0,0.0,Km2,18.77,-104.104,2003,1.0,36.0,5000.0,7954.0,62.858459500041306,2004-01-19,2023-09-25
3900,0,nat-hyd-flo-riv,Calvann,62,143,73,0,0,0,107.0,0.0,Km2,18.77,-104.104,2003,1.0,36.0,5000.0,7954.0,62.858459500041306,2004-01-19,2023-09-25
3901,0,nat-hyd-flo-riv,Calvann,153,143,73,0,0,0,107.0,0.0,Km2,18.77,-104.104,2003,5.0,36.0,5000.0,7954.0,62.858459500041306,2004-01-19,2023-09-25
3902,0,nat-hyd-flo-riv,Calvann,158,143,73,0,0,0,107.0,163.0,Km2,18.77,-104.104,2003,5.0,7.0,5000.0,7954.0,62.858459500041306,2004-01-19,2023-09-25
3903,0,nat-met-sto-ext,Calvann,32,79,73,0,0,0,107.0,163.0,Kph,18.77,-104.104,2003,5.0,7.0,5000.0,7954.0,62.858459500041306,2007-04-16,2023-09-25
3904,0,nat-met-sto-ext,Calvann,48,79,73,0,0,0,107.0,19480.0,Kph,18.77,-104.104,2003,5.0,6500.0,300000.0,477263.0,62.858459500041306,2007-04-16,2023-09-25
3905,0,nat-met-sto-ext,Calvann,62,79,73,0,0,0,107.0,19480.0,Kph,18.77,-104.104,2003,1.0,6500.0,50.0,80.0,62.858459500041306,2007-04-16,2023-09-25
3906,0,nat-hyd-flo-riv,Ami,24,79,73,0,0,0,107.0,19480.0,Km2,18.77,-104.104,2003,1.0,6500.0,30000.0,47726.0,62.858459500041306,2004-01-19,2023-09-25
3907,0,nat-hyd-flo-riv,Ami,84,143,73,0,0,0,107.0,0.0,Km2,18.77,-104.104,2003,3.0,10000.0,30000.0,47726.0,62.858459500041306,2003-08-11,2023-09-25
3908,0,nat-hyd-flo-coa,Ami,126,486,75,0,0,0,107.0,0.0,Km2,18.77,-104.104,2003,4.0,100003.0,30000.0,47726.0,62.858459500041306,2005-04-13,2023-09-25
3909,0,nat-hyd-flo-coa,Ami,131,485,75,0,0,0,236.0,0.0,Km2,18.77,-104.104,2003,8.0,18500.0,30000.0,47726.0,62.858459500041306,2005-04-13,2023-09-25
3910,0,nat-hyd-flo-flo,Ami,84,143,75,0,0,0,2254.0,0.0,Km2,18.77,-104.104,2003,15.0,230.0,30000.0,47726.0,62.858459500041306,2003-08-11,2023-09-25
3911,0,nat-met-ext-col,Ami,112,143,75,0,0,0,2254.0,-37.0,°C,18.77,-104.104,2003,15.0,30000.0,30000.0,47726.0,62.858459500041306,2003-08-11,2023-09-25
3912,0,nat-met-sto-tro,Ami,61,143,75,1,1,1,2254.0,150.0,Kph,18.77,-104.104,2003,17.0,30000.0,30000.0,47726.0,62.858459500041306,2005-04-13,2023-09-25
3913,0,nat-hyd-flo-riv,Meningococcal disease,192,143,73,0,0,0,646.0,27680.0,Km2,18.77,-104.104,2003,8.0,27000.0,300000.0,477263.0,62.858459500041306,2004-01-20,2023-09-25
3914,0,nat-hyd-flo-riv,Meningococcal disease,25,143,73,1,0,1,646.0,6740.0,Km2,18.77,-104.104,2003,54.0,10511.0,300000.0,477263.0,62.858459500041306,2004-08-17,2023-09-25
3915,0,nat-cli-wil-for,Meningococcal disease,9,225,73,1,0,0,646.0,30000.0,Km2,18.77,-104.104,2003,4.0,2650.0,300000.0,477263.0,62.858459500041306,2004-08-12,2023-09-25
3916,0,nat-hyd-flo-riv,Meningococcal disease,120,143,73,0,0,0,646.0,880.0,Km2,18.77,-104.104,2003,2.0,4000.0,150000.0,238631.0,62.858459500041306,2004-01-20,2023-09-25
3917,0,nat-hyd-flo-riv,Meningococcal disease,116,459,73,0,0,0,646.0,148300.0,Km2,18.77,-104.104,2003,16.0,23370.0,150000.0,238631.0,62.858459500041306,2005-04-13,2023-09-25
3918,0,nat-geo-ear-gro,Meningococcal disease,118,216,73,1,0,1,229.0,7.6,Richter,18.77,-104.104,2003,29.0,178603.0,116300.0,185019.0,62.858459500041306,2005-04-13,2023-09-25
3919,0,nat-bio-epi-bac,Meningococcal disease,16,216,73,0,0,0,325.0,0.0,Km2,39.5,39.878,2003,1058.0,7146.0,150000.0,238631.0,62.858459500041306,2004-01-13,2023-09-25
3920,0,nat-cli-wil-lan,Cholera,33,216,73,0,0,0,325.0,0.0,Km2,39.5,39.878,2003,1.0,285.0,150000.0,238631.0,62.858459500041306,2003-08-13,2023-09-25
3921,0,nat-hyd-flo-riv,Cholera,91,216,73,0,0,0,325.0,28760.0,Km2,39.5,39.878,2003,1.0,1000.0,150000.0,238631.0,62.858459500041306,2004-03-09,2023-09-25
3922,0,nat-hyd-flo-riv,Cholera,73,143,73,0,0,1,325.0,0.0,Km2,39.5,39.878,2003,4.0,450.0,10000.0,15909.0,62.858459500041306,2003-08-29,2023-09-25
3923,0,nat-hyd-flo-fla,Cholera,24,143,73,0,0,1,325.0,210.0,Km2,39.5,39.878,2003,4.0,6025.0,10000.0,15909.0,62.858459500041306,2004-01-20,2023-09-25
3924,0,nat-hyd-flo-fla,Cholera,158,305,73,0,0,0,325.0,0.0,Km2,39.5,39.878,2003,3.0,600.0,10000.0,15909.0,62.858459500041306,2004-01-20,2023-09-25
3925,0,nat-met-sto-tor,Cholera,46,143,73,0,0,0,325.0,0.0,Kph,39.5,39.878,2003,1.0,30.0,10000.0,15909.0,62.858459500041306,2003-08-29,2023-09-25
3926,0,nat-geo-ear-gro,Cholera,193,143,73,0,0,0,325.0,6.1,Richter,39.5,39.878,2003,1.0,2.0,2000.0,3182.0,62.858459500041306,2004-01-14,2023-09-25
3927,0,nat-hyd-flo-riv,Cholera,146,143,73,1,0,1,325.0,78940.0,Km2,29.59,51.474,2003,18.0,60012.0,2000.0,3182.0,62.858459500041306,2005-04-13,2023-09-25
3928,0,nat-hyd-mmw-lan,Cholera,84,143,73,0,0,0,978.0,600000.0,Vaccinated,29.59,51.474,2003,21.0,1760.0,2000.0,3182.0,62.858459500041306,2003-09-01,2023-09-25
3929,0,nat-bio-epi-bac,Cholera,126,217,73,0,0,0,978.0,600000.0,Vaccinated,29.59,51.474,2003,14.0,2798.0,2000.0,3182.0,62.858459500041306,2004-02-09,2023-09-25
3930,0,nat-bio-epi-vir,Yellow fever,68,217,73,0,0,0,978.0,600000.0,Vaccinated,29.59,51.474,2003,24.0,43.0,2000.0,3182.0,62.858459500041306,2004-01-15,2023-09-25
3931,0,nat-met-sto-tro,Beni,167,217,73,0,0,0,978.0,110.0,Kph,29.59,51.474,2003,13.0,275.0,2000.0,3182.0,62.858459500041306,2003-09-02,2023-09-25
3932,0,nat-met-sto-sto,Fari,53,217,73,0,0,0,978.0,0.0,Kph,29.59,51.474,2003,13.0,20.0,2000.0,3182.0,62.858459500041306,2003-09-02,2023-09-25
3933,0,nat-hyd-mmw-lan,Fari,84,217,73,0,0,0,978.0,0.0,Kph,29.59,51.474,2003,10.0,20.0,2000.0,3182.0,62.858459500041306,2003-09-02,2023-09-25
3934,0,nat-met-sto-tro,Fari,116,143,73,0,0,0,978.0,0.0,Kph,29.59,51.474,2003,1.0,500.0,2000.0,3182.0,62.858459500041306,2003-09-02,2023-09-25
3935,0,nat-met-sto-sto,Japhet,9,143,73,0,0,0,978.0,100.0,Kph,29.59,51.474,2003,1.0,3700.0,2000.0,3182.0,62.858459500041306,2003-09-02,2023-09-25
3936,0,nat-hyd-flo-flo,Japhet,84,143,73,0,0,0,978.0,0.0,Km2,29.59,51.474,2003,10.0,3700.0,2000.0,3182.0,62.858459500041306,2003-09-02,2023-09-25
3937,0,nat-geo-ear-gro,Japhet,87,143,73,0,0,0,978.0,5.2,Richter,29.59,51.474,2003,9.0,10080.0,2000.0,3182.0,62.858459500041306,2014-03-07,2023-09-25
3938,0,nat-geo-ear-gro,Japhet,84,143,73,0,0,0,978.0,5.5,Richter,-8.807,118.524,2003,9.0,2502.0,2000.0,3182.0,62.858459500041306,2004-01-14,2023-09-25
3939,0,nat-hyd-flo-riv,Japhet,1,143,73,0,0,0,978.0,115300.0,Km2,39.61,77.23,2003,9.0,600.0,2000.0,3182.0,62.858459500041306,2004-01-20,2023-09-25
3940,0,nat-met-sto-tro,Japhet,37,36,73,0,0,0,978.0,0.0,Kph,39.61,77.23,2003,17.0,22500.0,2000.0,3182.0,62.858459500041306,2003-09-02,2023-09-25
3941,0,nat-hyd-flo-fla,Japhet,84,36,73,0,0,0,978.0,0.0,Km2,39.61,77.23,2003,1.0,15000.0,2000.0,3182.0,62.858459500041306,2003-09-02,2023-09-25
3942,0,nat-met-sto-bli,Japhet,83,36,73,0,0,0,978.0,0.0,Kph,39.61,77.23,2003,7.0,20.0,2000.0,3182.0,62.858459500041306,2003-09-02,2023-09-25
3943,0,nat-hyd-flo-riv,Japhet,9,36,73,0,0,1,978.0,36500.0,Km2,39.61,77.23,2003,1.0,20.0,2000.0,3182.0,62.858459500041306,2004-01-20,2023-09-25
3944,0,nat-hyd-flo-riv,Japhet,5,143,73,0,0,0,978.0,0.0,Km2,39.61,77.23,2003,4.0,3000.0,200000.0,318175.0,62.858459500041306,2004-01-20,2023-09-25
3945,0,nat-met-sto-bli,Japhet,200,121,73,0,0,1,978.0,0.0,Kph,39.61,77.23,2003,44.0,120.0,200000.0,318175.0,62.858459500041306,2004-03-10,2023-09-25
3946,0,nat-met-sto-sto,Japhet,144,121,73,0,0,1,978.0,1000.0,Kph,39.61,77.23,2003,51.0,2557.0,600000.0,954525.0,62.858459500041306,2004-02-27,2023-11-10
3947,0,nat-hyd-flo-riv,Japhet,31,244,73,0,0,1,978.0,1000.0,Km2,39.61,77.23,2003,20.0,1100.0,600000.0,954525.0,62.858459500041306,2004-01-21,2023-09-25
3948,0,nat-met-sto-sto,Japhet,85,463,73,0,0,0,978.0,0.0,Kph,39.61,77.23,2003,20.0,200.0,600000.0,954525.0,62.858459500041306,2003-09-05,2023-09-25
3949,0,nat-hyd-flo-riv,Japhet,104,463,73,1,0,0,978.0,0.0,Km2,39.61,77.23,2003,32.0,17000.0,600000.0,954525.0,62.858459500041306,2004-08-24,2023-09-25
3950,0,nat-hyd-flo-riv,Japhet,73,143,73,0,0,1,978.0,0.0,Km2,39.61,77.23,2003,32.0,400000.0,600000.0,954525.0,62.858459500041306,2003-08-29,2023-09-25
3951,0,nat-hyd-flo-riv,Japhet,126,459,53,0,1,0,978.0,88560.0,Km2,39.61,77.23,2003,32.0,400000.0,157000.0,249767.0,62.858459500041306,2004-01-21,2023-09-25
3952,0,nat-met-sto-sto,Japhet,85,143,53,0,0,0,978.0,0.0,Kph,39.61,77.23,2003,14.0,4.0,157000.0,249767.0,62.858459500041306,2003-09-05,2023-09-25
3953,0,nat-met-sto-tro,Japhet,85,143,69,0,0,0,978.0,0.0,Kph,39.61,77.23,2003,5.0,140.0,157000.0,249767.0,62.858459500041306,2003-09-05,2023-09-25
3954,0,nat-hyd-flo-fla,Japhet,0,143,69,0,0,0,978.0,0.0,Km2,39.61,77.23,2003,10.0,517000.0,157000.0,249767.0,62.858459500041306,2004-01-21,2023-09-25
3955,0,nat-geo-ear-gro,Japhet,34,143,69,1,0,0,978.0,6.3,Richter,39.61,77.23,2003,268.0,517000.0,157000.0,249767.0,62.858459500041306,2005-04-13,2023-09-25
3956,0,nat-hyd-flo-fla,Japhet,9,143,69,0,0,0,300.0,57420.0,Km2,37.529,96.476,2003,11.0,100.0,16000.0,25454.0,62.858459500041306,2004-02-27,2023-09-25
3957,0,nat-met-sto-tro,Japhet,126,209,69,0,0,0,300.0,130.0,Kph,37.529,96.476,2003,11.0,23010.0,16000.0,25454.0,62.858459500041306,2004-02-13,2023-09-25
3958,0,nat-met-sto-tro,Japhet,213,209,69,0,0,0,300.0,0.0,Kph,37.529,96.476,2003,8.0,181.0,16000.0,25454.0,62.858459500041306,2003-10-03,2023-09-25
3959,0,nat-hyd-mmw-lan,Erica,186,209,39,0,0,0,300.0,0.0,Km2,37.529,96.476,2003,3.0,181.0,16000.0,25454.0,62.858459500041306,2003-10-02,2023-09-25
3960,0,nat-hyd-flo-riv,Erica,73,209,39,0,0,1,300.0,0.0,Km2,37.529,96.476,2003,3.0,33000.0,16000.0,25454.0,62.858459500041306,2004-01-21,2023-09-25
3961,0,nat-hyd-flo-riv,Erica,84,143,39,0,0,0,300.0,540.0,Km2,37.529,96.476,2003,3.0,33000.0,16000.0,25454.0,62.858459500041306,2004-02-16,2023-09-25
3962,0,nat-hyd-flo-riv,Erica,198,185,39,0,0,0,300.0,0.0,Km2,37.529,96.476,2003,195.0,600.0,16000.0,25454.0,62.858459500041306,2004-01-21,2023-09-25
3963,0,nat-bio-epi-bac,Erica,135,143,39,0,0,0,300.0,0.0,Kph,37.529,96.476,2003,195.0,1861.0,16000.0,25454.0,62.858459500041306,2004-01-15,2023-09-25
3964,0,nat-met-sto-hai,Erica,85,143,39,0,0,0,300.0,0.0,Kph,37.529,96.476,2003,30.0,485910.0,16000.0,25454.0,62.858459500041306,2003-10-03,2023-09-25
3965,0,nat-met-sto-tro,Erica,134,143,39,0,0,0,300.0,200.0,Kph,37.529,96.476,2003,2.0,1100.0,40000.0,63635.0,62.858459500041306,2005-04-13,2023-09-25
3966,0,nat-hyd-mmw-mud,Dengue,40,143,39,0,0,0,143.0,0.0,Kph,37.529,96.476,2003,35.0,779.0,5000000.0,7954379.0,62.858459500041306,2003-10-03,2023-09-25
3967,0,nat-met-sto-tor,Dengue,200,143,39,0,0,0,143.0,0.0,Kph,37.529,96.476,2003,6.0,386.0,5000000.0,7954379.0,62.858459500041306,2008-03-30,2023-09-25
3968,0,nat-hyd-flo-riv,Dengue,0,143,81,0,0,0,143.0,1250.0,Km2,37.529,96.476,2003,11.0,2000.0,25000.0,39772.0,62.858459500041306,2004-01-21,2023-09-25
3969,0,nat-hyd-mmw-lan,Dengue,84,143,81,0,0,0,143.0,0.0,Vaccinated,37.529,96.476,2003,12.0,437.0,25000.0,39772.0,62.858459500041306,2004-02-16,2023-09-25
3970,0,nat-bio-epi-vir,Dengue,134,143,81,0,0,0,143.0,0.0,Vaccinated,37.529,96.476,2003,1.0,437.0,25000.0,39772.0,62.858459500041306,2003-10-06,2023-09-25
3971,0,nat-hyd-flo-riv,Manou,211,143,81,0,0,0,143.0,660.0,Km2,37.529,96.476,2003,1.0,500.0,25000.0,39772.0,62.858459500041306,2004-01-21,2023-09-25
3972,0,nat-met-sto-bli,Manou,200,143,81,0,0,0,143.0,0.0,Kph,37.529,96.476,2003,3.0,10000.0,25000.0,39772.0,62.858459500041306,2003-10-06,2023-09-25
3973,0,nat-hyd-flo-riv,Manou,212,143,38,0,0,0,143.0,9280.0,Km2,37.529,96.476,2003,25.0,10000.0,3961.0,6301.0,62.858459500041306,2004-03-01,2023-09-25
3974,0,nat-hyd-mmw-ava,Manou,85,217,38,0,0,0,143.0,0.0,Km2,37.529,96.476,2003,25.0,1001.0,3961.0,6301.0,62.858459500041306,2003-10-06,2023-09-25
3975,0,nat-hyd-mmw-lan,Manou,24,217,38,1,1,1,143.0,0.0,Km2,37.529,96.476,2003,69.0,1001.0,3961.0,6301.0,62.858459500041306,2005-04-13,2023-09-25
3976,0,nat-hyd-mmw-lan,Manou,84,143,38,0,0,0,50.0,0.0,Km2,37.529,96.476,2003,76.0,229548.0,3961.0,6301.0,62.858459500041306,2005-04-13,2023-09-25
3977,0,nat-hyd-flo-riv,Manou,53,143,69,0,0,0,85.0,0.0,Km2,37.529,96.476,2003,15.0,50.0,1000.0,1591.0,62.858459500041306,2004-01-21,2023-09-25
3978,0,nat-met-sto-sto,Manou,143,185,69,0,0,0,85.0,0.0,Kph,37.529,96.476,2003,30.0,211.0,1000.0,1591.0,62.858459500041306,2004-02-27,2023-09-25
3979,0,nat-hyd-mmw-lan,Manou,97,185,69,1,1,0,85.0,14990.0,Km2,37.529,96.476,2003,38.0,211.0,561352.0,893041.0,62.858459500041306,2005-04-13,2023-09-25
3980,0,nat-hyd-flo-fla,Manou,0,143,69,0,0,0,2636.0,14990.0,Km2,37.529,96.476,2003,30.0,1000.0,561352.0,893041.0,62.858459500041306,2004-01-21,2023-09-25
3981,0,nat-met-sto-tro,Manou,85,143,69,0,0,0,2636.0,100.0,Kph,37.529,96.476,2003,45.0,4600.0,561352.0,893041.0,62.858459500041306,2004-03-10,2023-09-25
3982,0,nat-geo-ear-gro,Manou,34,143,73,0,0,0,2636.0,6.4,Richter,37.529,96.476,2003,1.0,3300.0,561352.0,893041.0,62.858459500041306,2004-01-14,2023-09-25
3983,0,nat-geo-ear-gro,Manou,91,143,73,0,0,0,2636.0,5.0,Richter,44.792,8.892,2003,1.0,232.0,561352.0,893041.0,62.858459500041306,2004-01-14,2023-09-25
3984,0,nat-met-sto-hai,Manou,34,143,55,0,0,0,2636.0,0.0,Kph,39.007,40.464,2003,1.0,90100.0,41000.0,65226.0,62.858459500041306,2003-10-07,2023-09-25
3985,0,nat-hyd-mmw-mud,Manou,186,143,6,0,0,0,2636.0,100.0,Kph,39.007,40.464,2003,1.0,6000.0,41000.0,65226.0,62.858459500041306,2004-02-16,2023-09-25
